"PROVRES","TIPPARTO","SEXO","IMEDAD","ITIEMGEST","IMINSTRUC","IPESONAC","CUENTA"
"02","1","2","9.Sin especificar","8.Sin especificar","4.Sin especificar","3.Sin especificar","2"
"82","1","1","3.20 a 24","2.22 a 23","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"06","1","1","8.De 45 y más","5.32 a 36","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","6"
"62","2","2","6.35 a 39","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"62","1","2","5.30 a 34","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","8"
"94","2","1","5.30 a 34","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"82","1","2","2.15 a 19","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","74"
"14","1","2","8.De 45 y más","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","16"
"86","1","1","4.25 a 29","6.37 a 41","4.Sin especificar","2.2500 gramos y más","1"
"18","1","2","2.15 a 19","4.28 a 31","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","5"
"06","2","1","3.20 a 24","2.22 a 23","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","3"
"34","1","2","4.25 a 29","6.37 a 41","4.Sin especificar","2.2500 gramos y más","25"
"62","1","1","2.15 a 19","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","3"
"62","1","2","1.Menor de 15","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"82","1","2","4.25 a 29","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","21"
"70","2","2","3.20 a 24","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","5"
"74","1","1","4.25 a 29","4.28 a 31","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"94","1","1","2.15 a 19","8.Sin especificar","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","11"
"70","1","2","3.20 a 24","4.28 a 31","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
"90","1","1","6.35 a 39","8.Sin especificar","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","19"
"66","1","1","2.15 a 19","7.42 y más","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","5"
"82","1","1","3.20 a 24","7.42 y más","3.Secundario/Polimodal Completa y más","3.Sin especificar","1"
"46","1","2","3.20 a 24","7.42 y más","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","3"
"54","1","2","2.15 a 19","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","41"
"66","1","2","3.20 a 24","6.37 a 41","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","26"
"18","1","2","6.35 a 39","5.32 a 36","4.Sin especificar","2.2500 gramos y más","1"
"22","1","2","2.15 a 19","4.28 a 31","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","2"
"18","1","2","2.15 a 19","7.42 y más","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"90","2","1","4.25 a 29","6.37 a 41","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","6"
"14","1","1","1.Menor de 15","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","28"
"62","2","1","2.15 a 19","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"38","2","1","3.20 a 24","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"78","1","1","5.30 a 34","5.32 a 36","4.Sin especificar","1.Menos de 2500 gramos","1"
"66","1","2","6.35 a 39","6.37 a 41","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","143"
"78","2","2","4.25 a 29","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","2"
"82","1","1","1.Menor de 15","6.37 a 41","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","24"
"06","1","2","9.Sin especificar","3.24 a 27","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"58","2","2","5.30 a 34","5.32 a 36","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","6"
"66","1","1","5.30 a 34","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","20"
"18","1","2","5.30 a 34","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"26","2","2","5.30 a 34","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"26","2","2","4.25 a 29","6.37 a 41","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"94","1","2","2.15 a 19","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","5"
"26","1","1","3.20 a 24","5.32 a 36","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","3"
"94","1","1","5.30 a 34","7.42 y más","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
"38","1","2","6.35 a 39","4.28 a 31","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
"34","1","1","6.35 a 39","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","3.Sin especificar","3"
"06","2","1","7.40 a 44","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"22","1","1","5.30 a 34","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"50","2","2","5.30 a 34","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","16"
"34","1","2","6.35 a 39","7.42 y más","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","3"
"78","1","2","3.20 a 24","6.37 a 41","3.Secundario/Polimodal Completa y más","3.Sin especificar","2"
"10","1","2","5.30 a 34","8.Sin especificar","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","3"
"22","1","2","5.30 a 34","3.24 a 27","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"06","2","1","7.40 a 44","3.24 a 27","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"82","1","1","5.30 a 34","7.42 y más","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","3"
"22","2","2","4.25 a 29","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","4"
"18","1","1","3.20 a 24","8.Sin especificar","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","35"
"99","1","2","3.20 a 24","8.Sin especificar","4.Sin especificar","3.Sin especificar","1"
"34","1","2","1.Menor de 15","6.37 a 41","4.Sin especificar","2.2500 gramos y más","2"
"14","1","2","8.De 45 y más","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"58","2","2","7.40 a 44","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","3"
"14","1","1","4.25 a 29","6.37 a 41","1.Hasta Primaria/C.EGB Completa","3.Sin especificar","7"
"82","1","9","4.25 a 29","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"62","2","1","6.35 a 39","6.37 a 41","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","3"
"30","1","2","2.15 a 19","6.37 a 41","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","493"
"10","2","2","4.25 a 29","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","3"
"62","1","2","5.30 a 34","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","593"
"66","2","1","3.20 a 24","6.37 a 41","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","5"
"18","1","1","3.20 a 24","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","7"
"22","1","2","3.20 a 24","4.28 a 31","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","3"
"62","1","2","1.Menor de 15","6.37 a 41","4.Sin especificar","2.2500 gramos y más","1"
"82","1","2","2.15 a 19","5.32 a 36","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","61"
"42","2","1","5.30 a 34","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","6"
"10","1","2","3.20 a 24","8.Sin especificar","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"30","1","2","3.20 a 24","4.28 a 31","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"30","1","2","2.15 a 19","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","8"
"02","1","1","2.15 a 19","4.28 a 31","4.Sin especificar","1.Menos de 2500 gramos","1"
"38","2","1","6.35 a 39","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"34","1","1","5.30 a 34","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","10"
"74","2","2","3.20 a 24","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","5"
"66","1","2","6.35 a 39","7.42 y más","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","3"
"14","2","1","6.35 a 39","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"50","1","1","4.25 a 29","3.24 a 27","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"50","1","1","2.15 a 19","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","39"
"38","1","1","2.15 a 19","8.Sin especificar","3.Secundario/Polimodal Completa y más","3.Sin especificar","1"
"46","1","1","2.15 a 19","8.Sin especificar","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","3"
"50","1","1","4.25 a 29","2.22 a 23","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"14","2","2","3.20 a 24","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","7"
"62","1","2","1.Menor de 15","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"30","1","1","5.30 a 34","3.24 a 27","1.Hasta Primaria/C.EGB Completa","3.Sin especificar","1"
"42","1","1","5.30 a 34","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"50","1","1","4.25 a 29","7.42 y más","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","1"
"66","1","2","4.25 a 29","1.Menos de 22","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"02","1","2","6.35 a 39","5.32 a 36","3.Secundario/Polimodal Completa y más","3.Sin especificar","2"
"06","1","2","4.25 a 29","6.37 a 41","4.Sin especificar","1.Menos de 2500 gramos","28"
"82","1","2","3.20 a 24","3.24 a 27","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"30","2","1","5.30 a 34","3.24 a 27","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"14","1","2","5.30 a 34","5.32 a 36","2.Secundaria/Polimodal Incompleta","3.Sin especificar","1"
"90","1","2","4.25 a 29","6.37 a 41","1.Hasta Primaria/C.EGB Completa","3.Sin especificar","6"
"54","1","2","3.20 a 24","8.Sin especificar","4.Sin especificar","3.Sin especificar","3"
"54","1","2","4.25 a 29","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","46"
"06","1","2","4.25 a 29","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","58"
"14","2","2","4.25 a 29","3.24 a 27","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"10","1","1","5.30 a 34","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","321"
"66","1","1","5.30 a 34","7.42 y más","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","5"
"90","1","2","4.25 a 29","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1414"
"74","1","1","6.35 a 39","6.37 a 41","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","45"
"86","1","1","6.35 a 39","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"99","1","2","7.40 a 44","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","4"
"02","2","1","4.25 a 29","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","2"
"50","2","1","6.35 a 39","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","2"
"06","1","1","8.De 45 y más","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"34","1","2","7.40 a 44","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"18","1","1","3.20 a 24","6.37 a 41","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","17"
"82","1","1","2.15 a 19","8.Sin especificar","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","8"
"62","1","1","6.35 a 39","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","296"
"02","1","2","3.20 a 24","7.42 y más","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","7"
"86","1","2","2.15 a 19","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","4"
"18","1","1","5.30 a 34","4.28 a 31","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","2"
"98","1","1","2.15 a 19","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","11"
"22","1","2","3.20 a 24","8.Sin especificar","3.Secundario/Polimodal Completa y más","3.Sin especificar","1"
"26","1","2","2.15 a 19","7.42 y más","4.Sin especificar","3.Sin especificar","2"
"74","1","1","6.35 a 39","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","2"
"94","1","2","4.25 a 29","5.32 a 36","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"14","2","1","5.30 a 34","5.32 a 36","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","3"
"58","1","2","5.30 a 34","3.24 a 27","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"14","2","2","4.25 a 29","5.32 a 36","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","6"
"50","1","1","4.25 a 29","5.32 a 36","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","6"
"10","1","2","8.De 45 y más","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","2"
"58","1","2","7.40 a 44","5.32 a 36","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
"02","1","1","6.35 a 39","8.Sin especificar","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","1"
"38","1","2","8.De 45 y más","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"90","1","1","2.15 a 19","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","25"
"46","1","1","3.20 a 24","6.37 a 41","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","6"
"70","1","2","1.Menor de 15","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"46","1","1","6.35 a 39","7.42 y más","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"90","1","1","8.De 45 y más","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","8"
"74","1","2","6.35 a 39","6.37 a 41","4.Sin especificar","2.2500 gramos y más","1"
"22","2","2","3.20 a 24","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"06","1","9","2.15 a 19","6.37 a 41","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","7"
"46","1","2","3.20 a 24","8.Sin especificar","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","7"
"50","1","2","6.35 a 39","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","837"
"02","1","1","7.40 a 44","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","589"
"46","1","1","2.15 a 19","8.Sin especificar","3.Secundario/Polimodal Completa y más","3.Sin especificar","1"
"54","1","2","4.25 a 29","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"18","1","2","3.20 a 24","8.Sin especificar","1.Hasta Primaria/C.EGB Completa","3.Sin especificar","1"
"50","1","2","5.30 a 34","8.Sin especificar","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","1"
"06","1","2","7.40 a 44","3.24 a 27","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","5"
"22","1","1","5.30 a 34","5.32 a 36","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","11"
"86","2","1","3.20 a 24","4.28 a 31","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"86","2","1","4.25 a 29","4.28 a 31","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"30","1","2","4.25 a 29","6.37 a 41","3.Secundario/Polimodal Completa y más","3.Sin especificar","1"
"02","1","1","2.15 a 19","2.22 a 23","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"86","2","1","5.30 a 34","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","5"
"86","1","1","7.40 a 44","7.42 y más","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"62","1","2","2.15 a 19","4.28 a 31","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","1"
"42","1","2","6.35 a 39","4.28 a 31","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"02","2","2","6.35 a 39","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","47"
"82","1","2","4.25 a 29","7.42 y más","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","6"
"86","1","1","6.35 a 39","6.37 a 41","2.Secundaria/Polimodal Incompleta","3.Sin especificar","1"
"58","2","2","5.30 a 34","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","9"
"22","1","1","5.30 a 34","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","587"
"14","2","1","5.30 a 34","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","2"
"38","1","2","3.20 a 24","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","14"
"30","1","2","2.15 a 19","3.24 a 27","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","3"
"54","1","2","7.40 a 44","5.32 a 36","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","3"
"50","2","1","4.25 a 29","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","14"
"06","1","9","6.35 a 39","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","1"
"78","1","2","4.25 a 29","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","2"
"06","1","9","3.20 a 24","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","18"
"14","1","2","4.25 a 29","4.28 a 31","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","8"
"34","2","2","3.20 a 24","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","2"
"58","1","1","6.35 a 39","5.32 a 36","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","2"
"62","1","1","4.25 a 29","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","3"
"02","1","2","4.25 a 29","5.32 a 36","2.Secundaria/Polimodal Incompleta","2.2500 gramos y más","10"
"18","1","1","9.Sin especificar","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","1"
"30","2","2","4.25 a 29","8.Sin especificar","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
"78","1","1","8.De 45 y más","6.37 a 41","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
"22","1","2","7.40 a 44","4.28 a 31","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","2"
"42","1","1","8.De 45 y más","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"86","1","2","4.25 a 29","5.32 a 36","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","50"
"18","1","1","4.25 a 29","3.24 a 27","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","6"
"06","1","2","5.30 a 34","5.32 a 36","1.Hasta Primaria/C.EGB Completa","1.Menos de 2500 gramos","228"
"58","2","2","2.15 a 19","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"82","2","2","7.40 a 44","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","1"
"42","1","2","1.Menor de 15","6.37 a 41","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","8"
"06","1","2","6.35 a 39","4.28 a 31","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","18"
"82","2","2","3.20 a 24","4.28 a 31","3.Secundario/Polimodal Completa y más","1.Menos de 2500 gramos","5"
"78","1","2","1.Menor de 15","7.42 y más","1.Hasta Primaria/C.EGB Completa","2.2500 gramos y más","2"
"82","2","1","5.30 a 34","5.32 a 36","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","7"
"30","1","2","1.Menor de 15","6.37 a 41","2.Secundaria/Polimodal Incompleta","1.Menos de 2500 gramos","2"
"98","1","1","3.20 a 24","8.Sin especificar","3.Secundario/Polimodal Completa y más","2.2500 gramos y más","1"
